network,stations,st_lon,st_lat,st_elv,gr_cir_distance,rhypo,repi,mag,origint,Parrtime,collecttime,endtime,evlat,evlon,evdepth,channels
TA,I04A,-122.411301,43.794102,731.0,281.237563483177,281.642640794944,281.2375634831696,2.5,2013-08-31T04:14:01.300000Z,40.4935502867921,2013-08-31T04:14:31.793550Z,2013-08-31T04:17:31.793550Z,46.3247,-122.3905,15100.0,BH*
TA,I04A,-122.411301,43.794102,731.0,281.11091111536206,281.4743937698498,281.11091111535404,2.8,2013-08-24T01:12:48.400000Z,40.573754353524194,2013-08-24T01:13:18.973754Z,2013-08-24T01:16:18.973754Z,46.3235,-122.379,14300.0,BH*
TA,I04A,-122.411301,43.794102,731.0,281.0489730064043,281.42276956200755,281.0489730063976,3.4,2013-08-24T01:08:08.300000Z,40.54212605844112,2013-08-24T01:08:38.842126Z,2013-08-24T01:11:38.842126Z,46.323,-122.3897,14500.0,BH*
TA,I04A,-122.411301,43.794102,731.0,283.30201169880894,283.6477213597659,283.3020116988007,3.8,2013-08-23T21:38:35.040000Z,40.88069102433999,2013-08-23T21:39:05.920691Z,2013-08-23T21:42:05.920691Z,46.3433,-122.4237,14000.0,BH*
TA,I04A,-122.411301,43.794102,731.0,176.48915999618328,176.49833879160198,176.48915999628736,2.5,2013-08-14T17:35:28.250000Z,29.133476392317288,2013-08-14T17:35:47.383476Z,2013-08-14T17:38:47.383476Z,45.3065,-121.7331,1800.0,BH*
TA,I04A,-122.411301,43.794102,731.0,278.3934753755711,278.7919244377155,278.3934753755642,2.5,2013-08-08T19:13:22.100000Z,40.165939385053065,2013-08-08T19:13:52.265939Z,2013-08-08T19:16:52.265939Z,46.2991,-122.3875,14900.0,BH*
TA,I04A,-122.411301,43.794102,731.0,281.4931304413785,281.8663379789824,281.4931304413696,3.2,2013-08-03T02:11:16.200000Z,40.597056942247605,2013-08-03T02:11:46.797057Z,2013-08-03T02:14:46.797057Z,46.327,-122.3907,14500.0,BH*
TA,I04A,-122.411301,43.794102,731.0,287.54477411924074,288.13928424163515,287.5447741192349,2.5,2013-07-09T07:48:11.450000Z,40.86629684707232,2013-07-09T07:48:42.316297Z,2013-07-09T07:51:42.316297Z,46.3808,-122.3273,18500.0,BH*
TA,I04A,-122.411301,43.794102,731.0,121.8510446862976,122.61878767651211,121.8510446867714,2.5,2013-06-30T04:44:10.900000Z,20.745036811256465,2013-06-30T04:44:21.645037Z,2013-06-30T04:47:21.645037Z,43.646,-120.913,13700.0,BH*
TA,I04A,-122.411301,43.794102,731.0,72.92426502311153,72.94647646845827,72.9242650231275,2.8,2013-06-09T15:34:23.290000Z,12.575132897642332,2013-06-09T15:34:25.865133Z,2013-06-09T15:37:25.865133Z,43.149,-122.245,1800.0,BH*
TA,I04A,-122.411301,43.794102,731.0,224.419873772157,224.60429591596903,224.419873772151,2.5,2013-05-25T16:40:50.900000Z,34.185661845722635,2013-05-25T16:41:15.085662Z,2013-05-25T16:44:15.085662Z,45.813,-122.479,9100.0,BH*
TA,I04A,-122.411301,43.794102,731.0,259.6576519488823,259.7269647449171,259.65765194888326,2.7,2013-05-21T08:03:05.900000Z,38.91586920469106,2013-05-21T08:03:34.815869Z,2013-05-21T08:06:34.815869Z,46.124,-122.164,6000.0,BH*
TA,I04A,-122.411301,43.794102,731.0,245.87241210094416,248.97767577191453,245.8724121018554,2.6,2013-05-05T10:14:46.290000Z,34.167281610845215,2013-05-05T10:15:10.457282Z,2013-05-05T10:18:10.457282Z,45.09,-124.915,39200.0,BH*
TA,I04A,-122.411301,43.794102,731.0,187.53073834861436,189.29716803372557,187.5307383486465,2.5,2013-04-19T14:21:33.900000Z,27.78995317660614,2013-04-19T14:21:51.689953Z,2013-04-19T14:24:51.689953Z,45.456,-122.822,25800.0,BH*
TA,I04A,-122.411301,43.794102,731.0,218.73587784705316,219.3800908415988,218.73587784738956,3.0,2013-04-19T03:24:01.190000Z,32.559722247159534,2013-04-19T03:24:23.749722Z,2013-04-19T03:27:23.749722Z,42.0175,-121.2564,16800.0,BH*
TA,I04A,-122.411301,43.794102,731.0,132.43893886809676,132.5087262353165,132.4389388680914,2.6,2013-03-25T20:55:29.790000Z,22.83821748994194,2013-03-25T20:55:42.628217Z,2013-03-25T20:58:42.628217Z,42.602,-122.407,4300.0,BH*
TA,I04A,-122.411301,43.794102,731.0,130.77320302572696,131.09641730271238,130.77320302572278,2.8,2013-03-24T19:28:13.590000Z,22.465446163950865,2013-03-24T19:28:26.055446Z,2013-03-24T19:31:26.055446Z,42.617,-122.405,9200.0,BH*
TA,I04A,-122.411301,43.794102,731.0,130.66379668604475,130.79246065584414,130.663796686039,2.7,2013-03-24T18:46:05.000000Z,22.53978214346683,2013-03-24T18:46:17.539782Z,2013-03-24T18:49:17.539782Z,42.618,-122.401,5800.0,BH*
TA,I04A,-122.411301,43.794102,731.0,131.10763511788682,131.4300269580889,131.1076351178831,2.5,2013-03-24T12:28:54.400000Z,22.516733113877265,2013-03-24T12:29:06.916733Z,2013-03-24T12:32:06.916733Z,42.614,-122.402,9200.0,BH*
TA,I04A,-122.411301,43.794102,731.0,131.32766928478202,132.2627941628783,131.32766928477753,3.2,2013-03-24T11:39:04.500000Z,21.880260960445558,2013-03-24T11:39:16.380261Z,2013-03-24T11:42:16.380261Z,42.612,-122.41,15700.0,BH*
TA,I04A,-122.411301,43.794102,731.0,130.3296049409323,130.67538377237773,130.32960494092737,2.6,2013-03-24T08:00:11.090000Z,22.37391159051628,2013-03-24T08:00:23.463912Z,2013-03-24T08:03:23.463912Z,42.621,-122.403,9500.0,BH*
TA,I04A,-122.411301,43.794102,731.0,276.888776325792,277.0765859021529,276.88877632578954,2.7,2013-01-31T04:01:12.980000Z,40.54322317853216,2013-01-31T04:01:43.523223Z,2013-01-31T04:04:43.523223Z,46.2818,-122.2167,10200.0,BH*
TA,I04A,-122.411301,43.794102,731.0,236.5117005629224,236.74466098132424,236.51170056291537,3.7,2013-01-31T01:03:16.960000Z,35.51333065569196,2013-01-31T01:03:42.473331Z,2013-01-31T01:06:42.473331Z,45.9223,-122.388,10500.0,BH*
TA,I04A,-122.411301,43.794102,731.0,197.6080636004541,198.44441740756568,197.60806360123104,2.8,2013-01-25T04:27:41.680000Z,29.77902268999716,2013-01-25T04:28:01.459023Z,2013-01-25T04:31:01.459023Z,44.3922,-124.7353,18200.0,BH*
TA,I04A,-122.411301,43.794102,731.0,210.6049754511768,210.6962165895244,210.60497545200536,3.4,2013-01-25T03:43:05.200000Z,32.8250330492345,2013-01-25T03:43:28.025033Z,2013-01-25T03:46:28.025033Z,44.476,-124.867,6200.0,BH*
TA,I04A,-122.411301,43.794102,731.0,195.1261097996972,198.03191340252863,195.12610980047396,2.9,2013-01-25T00:41:11.590000Z,28.0036178501899,2013-01-25T00:41:29.593618Z,2013-01-25T00:44:29.593618Z,44.457,-124.669,33800.0,BH*
TA,I04A,-122.411301,43.794102,731.0,208.36444219738965,209.1577891741941,208.3644421974072,2.9,2012-12-24T00:25:25.200000Z,31.1092585723342,2012-12-24T00:25:46.309259Z,2012-12-24T00:28:46.309259Z,45.652,-122.766,18200.0,BH*
TA,I04A,-122.411301,43.794102,731.0,208.01282096729184,208.87875355521092,208.0128209673109,3.3,2012-11-19T14:15:09.500000Z,30.96997264066084,2012-11-19T14:15:30.469973Z,2012-11-19T14:18:30.469973Z,45.649,-122.764,19000.0,BH*
TA,I04A,-122.411301,43.794102,731.0,96.8691099116715,96.86910991205684,96.86910991205684,2.8,2012-11-14T00:49:54.200000Z,16.70159175550912,2012-11-14T00:50:00.901592Z,2012-11-14T00:53:00.901592Z,44.037,-121.253,0.0,BH*
TA,I04A,-122.411301,43.794102,731.0,267.3059067312552,267.3086002608575,267.305906731256,2.6,2012-11-13T19:52:00.400000Z,40.43806061956317,2012-11-13T19:52:30.838061Z,2012-11-13T19:55:30.838061Z,46.194,-122.184,1200.0,BH*
TA,I04A,-122.411301,43.794102,731.0,194.82988904679647,198.53948137897152,194.8298890474225,2.9,2012-11-08T09:58:28.000000Z,27.85715137924255,2012-11-08T09:58:45.857151Z,2012-11-08T10:01:45.857151Z,45.026,-124.152,38200.0,BH*
TA,I04A,-122.411301,43.794102,731.0,194.58266479694683,198.45254707290584,194.58266479757103,2.9,2012-11-03T23:54:43.590000Z,27.82768812194427,2012-11-03T23:55:01.417688Z,2012-11-03T23:58:01.417688Z,45.025,-124.149,39000.0,BH*
TA,I04A,-122.411301,43.794102,731.0,271.953315427777,272.11572128813725,271.95331542778297,2.6,2012-09-28T13:46:00.790000Z,40.02873468455625,2012-09-28T13:46:30.818735Z,2012-09-28T13:49:30.818735Z,46.232,-122.112,9400.0,BH*
TA,I04A,-122.411301,43.794102,731.0,166.29937321617936,168.65672691100434,166.2993732168979,2.6,2012-09-22T20:15:31.590000Z,24.95513721596537,2012-09-22T20:15:46.545137Z,2012-09-22T20:18:46.545137Z,43.363,-124.383,28100.0,BH*
TA,I04A,-122.411301,43.794102,731.0,151.02574292157055,151.0481215540819,151.02574292158505,3.5,2012-09-08T04:57:43.140000Z,25.88779519717048,2012-09-08T04:57:59.027795Z,2012-09-08T05:00:59.027795Z,45.1408,-122.6672,2600.0,BH*
TA,I04A,-122.411301,43.794102,731.0,88.02154715391002,88.021603958492,88.02154715423725,2.5,2012-09-01T17:30:36.070000Z,15.1760138729396,2012-09-01T17:30:41.246014Z,2012-09-01T17:33:41.246014Z,43.778,-121.318,100.0,BH*
TA,I04A,-122.411301,43.794102,731.0,230.6120911906621,230.88877539581264,230.6120911916329,2.5,2012-07-03T04:11:30.400000Z,34.68772672010768,2012-07-03T04:11:55.087727Z,2012-07-03T04:14:55.087727Z,42.411,-124.524,11300.0,BH*
TA,I04A,-122.411301,43.794102,731.0,213.901714440622,214.08265562781537,213.90171444066965,3.0,2012-06-05T20:35:34.480000Z,32.92070220781643,2012-06-05T20:35:57.400702Z,2012-06-05T20:38:57.400702Z,45.681,-122.945,8800.0,BH*
TA,I04A,-122.411301,43.794102,731.0,181.12727007201323,181.98035048873604,181.12727007273975,2.9,2012-04-18T15:21:00.000000Z,27.812426323168484,2012-04-18T15:21:17.812426Z,2012-04-18T15:24:17.812426Z,44.596,-124.384,17600.0,BH*
TA,I04A,-122.411301,43.794102,731.0,211.19678693997415,211.21534701286905,211.19678693996903,2.8,2012-04-13T20:23:59.260000Z,33.306328086048936,2012-04-13T20:24:22.566328Z,2012-04-13T20:27:22.566328Z,45.694,-122.344,2800.0,BH*
TA,I04A,-122.411301,43.794102,731.0,179.80952874473942,180.08738608704536,179.80952874546037,3.1,2012-03-20T09:28:36.620000Z,28.56020779517158,2012-03-20T09:28:55.180208Z,2012-03-20T09:31:55.180208Z,44.4067,-124.4899,10000.0,BH*
TA,I04A,-122.411301,43.794102,731.0,174.1278614428354,176.60906582307075,174.1278614435316,3.2,2012-03-20T08:43:47.350000Z,25.79640698461956,2012-03-20T08:44:03.146407Z,2012-03-20T08:47:03.146407Z,44.361,-124.438,29500.0,BH*
TA,I04A,-122.411301,43.794102,731.0,174.48720652681584,176.42844226987623,174.48720652751322,3.3,2012-03-12T11:37:21.950000Z,26.149408241027253,2012-03-12T11:37:38.099408Z,2012-03-12T11:40:38.099408Z,44.3558,-124.4455,26100.0,BH*
TA,I04A,-122.411301,43.794102,731.0,220.5710151649712,221.70550902349544,220.5710151660168,3.4,2012-02-26T10:15:11.500000Z,32.18526128609588,2012-02-26T10:15:33.685261Z,2012-02-26T10:18:33.685261Z,42.817,-124.778,22400.0,BH*
TA,I04A,-122.411301,43.794102,731.0,189.1792818560471,189.81319944553903,189.17928185652883,2.5,2012-02-05T17:27:51.750000Z,29.059903879203027,2012-02-05T17:28:10.809904Z,2012-02-05T17:31:10.809904Z,45.129,-120.9358,15500.0,BH*
TA,I04A,-122.411301,43.794102,731.0,283.4805544771006,283.6265762700023,283.48055447709885,3.5,2012-01-25T10:51:30.790000Z,41.49042987783596,2012-01-25T10:52:02.280430Z,2012-01-25T10:55:02.280430Z,46.342,-122.239,9100.0,BH*
TA,I04A,-122.411301,43.794102,731.0,289.9105929842058,289.99508948334085,289.91059298420066,3.0,2012-01-23T03:07:30.510000Z,42.53743768428576,2012-01-23T03:08:03.047438Z,2012-01-23T03:11:03.047438Z,46.401,-122.2757,7000.0,BH*
TA,I04A,-122.411301,43.794102,731.0,185.22618455225808,186.8263885102913,185.22618455228812,3.0,2011-11-11T22:46:21.800000Z,27.632068880327864,2011-11-11T22:46:39.432069Z,2011-11-11T22:49:39.432069Z,45.4347,-122.8238,24400.0,BH*
TA,I04A,-122.411301,43.794102,731.0,240.1783972891957,240.78636282896736,240.17839728918815,2.6,2011-10-19T19:51:07.750000Z,35.175859937555394,2011-10-19T19:51:32.925860Z,2011-10-19T19:54:32.925860Z,45.9552,-122.4475,17100.0,BH*
TA,I04A,-122.411301,43.794102,731.0,188.5023171583924,189.65741107129205,188.5023171588749,2.7,2011-10-18T12:25:30.850000Z,28.355396826056182,2011-10-18T12:25:49.205397Z,2011-10-18T12:28:49.205397Z,45.123,-120.939,20900.0,BH*
TA,I04A,-122.411301,43.794102,731.0,200.81667318259645,201.59520388220935,200.8166731830541,2.5,2011-10-03T00:52:11.830000Z,30.23575850434226,2011-10-03T00:52:32.065759Z,2011-10-03T00:55:32.065759Z,45.2577,-123.8933,17700.0,BH*
TA,I04A,-122.411301,43.794102,731.0,222.84288004518552,223.38128656365376,222.8428800451861,2.7,2011-09-16T17:21:17.680000Z,33.22342700665348,2011-09-16T17:21:40.903427Z,2011-09-16T17:24:40.903427Z,45.7937,-122.6233,15500.0,BH*
TA,I04A,-122.411301,43.794102,731.0,130.88596277737932,131.1882054613153,130.8859627773746,2.8,2011-08-06T00:05:20.160000Z,22.506249167673808,2011-08-06T00:05:32.666249Z,2011-08-06T00:08:32.666249Z,42.616,-122.401,8900.0,BH*
TA,I04A,-122.411301,43.794102,731.0,130.88774902273803,131.92366294276977,130.88774902273138,2.6,2011-08-05T17:59:02.400000Z,21.730013917671076,2011-08-05T17:59:14.130014Z,2011-08-05T18:02:14.130014Z,42.616,-122.398,16500.0,BH*
TA,I04A,-122.411301,43.794102,731.0,181.8363724731649,181.93866096634693,181.83637247324123,2.7,2011-06-22T10:54:56.990000Z,29.278723907202373,2011-06-22T10:55:16.268724Z,2011-06-22T10:58:16.268724Z,42.203,-121.888,6100.0,BH*
TA,I04A,-122.411301,43.794102,731.0,172.49095593425702,174.33651332751887,172.4909559344958,2.8,2011-04-28T10:08:00.730000Z,25.97514297014564,2011-04-28T10:08:16.705143Z,2011-04-28T10:11:16.705143Z,45.1773,-123.3955,25300.0,BH*
TA,I04A,-122.411301,43.794102,731.0,200.71144288297813,201.48162026435355,200.71144288343197,2.8,2011-03-20T18:02:53.790000Z,30.23471953915757,2011-03-20T18:03:14.024720Z,2011-03-20T18:06:14.024720Z,45.2598,-123.887,17600.0,BH*
TA,I04A,-122.411301,43.794102,731.0,181.0592340846572,181.1151463775361,181.05923408475007,2.9,2011-03-02T12:12:09.010000Z,29.37461306642553,2011-03-02T12:12:28.384613Z,2011-03-02T12:15:28.384613Z,45.3557,-121.7607,4500.0,BH*
TA,I04A,-122.411301,43.794102,731.0,276.5544032251425,276.6261519509917,276.55440322513977,2.8,2011-02-17T10:55:04.590000Z,40.96969704272201,2011-02-17T10:55:35.559697Z,2011-02-17T10:58:35.559697Z,46.2787,-122.2145,6300.0,BH*
TA,I04A,-122.411301,43.794102,731.0,276.60480717143656,276.6447349044373,276.6048071714344,2.5,2011-02-15T05:09:32.390000Z,41.16794966293819,2011-02-15T05:10:03.557950Z,2011-02-15T05:13:03.557950Z,46.2793,-122.2182,4700.0,BH*
TA,I04A,-122.411301,43.794102,731.0,276.49012781346494,276.530072104836,276.49012781346426,2.7,2011-02-14T20:21:42.520000Z,41.15376586742313,2011-02-14T20:22:13.673766Z,2011-02-14T20:25:13.673766Z,46.2782,-122.2165,4700.0,BH*
TA,I04A,-122.411301,43.794102,731.0,277.24696303288107,277.2995465393962,277.24696303287936,2.8,2011-02-14T19:35:08.000000Z,41.163358480195285,2011-02-14T19:35:39.163358Z,2011-02-14T19:38:39.163358Z,46.285,-122.216,5400.0,BH*
TA,I04A,-122.411301,43.794102,731.0,276.7232805441025,276.761511043515,276.7232805441018,3.6,2011-02-14T18:37:45.380000Z,41.19460557455358,2011-02-14T18:38:16.574606Z,2011-02-14T18:41:16.574606Z,46.28,-122.209,4600.0,BH*
TA,I04A,-122.411301,43.794102,731.0,278.2124731480194,278.28839396413326,278.212473148018,3.8,2011-02-14T18:35:25.580000Z,41.15077207455403,2011-02-14T18:35:56.730772Z,2011-02-14T18:38:56.730772Z,46.2934,-122.2085,6500.0,BH*
TA,I04A,-122.411301,43.794102,731.0,277.5369294475771,277.56432985379865,277.53692944757523,2.8,2011-01-29T22:44:14.320000Z,41.37926512320412,2011-01-29T22:44:45.699265Z,2011-01-29T22:47:45.699265Z,46.287,-122.201,3900.0,BH*
TA,I04A,-122.411301,43.794102,731.0,277.05617360989135,277.07828015807,277.0561736098907,2.9,2011-01-29T22:26:22.640000Z,41.36782325455826,2011-01-29T22:26:54.007823Z,2011-01-29T22:29:54.007823Z,46.283,-122.209,3500.0,BH*
TA,I04A,-122.411301,43.794102,731.0,154.34864277070074,156.34421487591544,154.34864277072998,2.5,2011-01-27T01:34:47.890000Z,23.767469229234084,2011-01-27T01:35:01.657469Z,2011-01-27T01:38:01.657469Z,45.1595,-122.7675,24900.0,BH*
TA,I04A,-122.411301,43.794102,731.0,302.7250808767186,303.283752601599,302.72508087720104,2.5,2011-01-12T02:59:48.700000Z,42.755687367997865,2011-01-12T03:00:21.455687Z,2011-01-12T03:03:21.455687Z,46.1473,-120.4777,18400.0,BH*
TA,I04A,-122.411301,43.794102,731.0,194.78427458109465,195.32322858348323,194.7842745815884,3.6,2010-12-30T09:17:45.680000Z,29.872981862123275,2010-12-30T09:18:05.552982Z,2010-12-30T09:21:05.552982Z,45.1713,-120.8964,14500.0,BH*
TA,I04A,-122.411301,43.794102,731.0,82.43484640866454,83.33273007932445,82.43484640898863,2.5,2010-12-07T16:18:39.340000Z,14.35414547281027,2010-12-07T16:18:43.694145Z,2010-12-07T16:21:43.694145Z,44.2423,-123.2306,12200.0,BH*
TA,I04A,-122.411301,43.794102,731.0,299.13166499089687,299.1383509352545,299.1316649909593,2.9,2010-10-27T01:15:10.730000Z,44.27804646457295,2010-10-27T01:15:45.008046Z,2010-10-27T01:18:45.008046Z,46.4337,-121.6672,2000.0,BH*
TA,I04A,-122.411301,43.794102,731.0,285.5460552177712,285.810845928612,285.5460552177684,2.8,2010-08-17T19:39:07.430000Z,41.36199368272064,2010-08-17T19:39:38.791994Z,2010-08-17T19:42:38.791994Z,46.361,-122.2512,12300.0,BH*
TA,I04A,-122.411301,43.794102,731.0,259.154915877454,259.7792725054234,259.15491587744776,2.7,2010-08-04T09:06:26.890000Z,37.41511934688742,2010-08-04T09:06:54.305119Z,2010-08-04T09:09:54.305119Z,46.1252,-122.5015,18000.0,BH*
TA,I04A,-122.411301,43.794102,731.0,289.64177265070083,289.66057112499243,289.64177265107463,2.5,2010-07-06T11:52:51.410000Z,42.94844859514664,2010-07-06T11:53:24.358449Z,2010-07-06T11:56:24.358449Z,46.117,-120.7462,3300.0,BH*
TA,I04A,-122.411301,43.794102,731.0,207.56122428545336,209.7467564163936,207.56122428622825,3.7,2010-07-03T22:25:19.660000Z,29.86795545544831,2010-07-03T22:25:39.527955Z,2010-07-03T22:28:39.527955Z,42.4435,-124.1737,30200.0,BH*
TA,I04A,-122.411301,43.794102,731.0,292.1462252395705,292.1482961133806,292.14622523994984,3.8,2010-06-17T14:23:23.780000Z,43.52237578345763,2010-06-17T14:23:57.302376Z,2010-06-17T14:26:57.302376Z,46.1361,-120.7288,1100.0,BH*
TA,I04A,-122.411301,43.794102,731.0,181.71462563074823,181.79190072210957,181.71462563084276,3.2,2010-05-14T19:03:04.090000Z,29.359665277209263,2010-05-14T19:03:23.449665Z,2010-05-14T19:06:23.449665Z,45.36,-121.752,5300.0,BH*
TA,I04A,-122.411301,43.794102,731.0,181.33856163054188,181.4281233278572,181.33856163063652,2.8,2010-05-14T17:09:42.210000Z,29.265148481946063,2010-05-14T17:10:01.475148Z,2010-05-14T17:13:01.475148Z,45.357,-121.7545,5700.0,BH*
TA,I04A,-122.411301,43.794102,731.0,254.402721911702,254.8156096397546,254.40272191169612,2.5,2010-05-13T13:33:45.090000Z,37.246640772914766,2010-05-13T13:34:12.336641Z,2010-05-13T13:37:12.336641Z,46.082,-122.521,14500.0,BH*
TA,I04A,-122.411301,43.794102,731.0,181.1415814143933,181.2476552050852,181.14158141448763,2.5,2010-05-12T03:02:50.690000Z,29.180786547911204,2010-05-12T03:03:09.870787Z,2010-05-12T03:06:09.870787Z,45.3545,-121.7515,6200.0,BH*
TA,I04A,-122.411301,43.794102,731.0,181.635816405516,181.72523160346196,181.6358164056084,3.0,2010-04-21T12:42:00.230000Z,29.30191574499816,2010-04-21T12:42:19.531916Z,2010-04-21T12:45:19.531916Z,45.3608,-121.7592,5700.0,BH*
TA,I04A,-122.411301,43.794102,731.0,190.60028847552303,191.42964756572155,190.60028847600512,2.8,2010-01-02T16:36:45.370000Z,28.96016332081157,2010-01-02T16:37:04.330163Z,2010-01-02T16:40:04.330163Z,45.1429,-120.9314,17800.0,BH*
TA,I05D,-121.3395,44.3386,811.0,171.72581631080536,173.7814100753456,171.72581631127983,3.03,2016-07-17T01:16:43.880000Z,25.757925554670354,2016-07-17T01:16:59.637926Z,2016-07-17T01:19:59.637926Z,45.474833,-122.813333,26650.0,BH*
TA,I05D,-121.3395,44.3386,811.0,277.92790739938255,277.98036209693566,277.9279073996412,2.53,2016-04-08T11:23:23.330000Z,41.24757917886696,2016-04-08T11:23:54.577579Z,2016-04-08T11:26:54.577579Z,41.989333,-120.1645,5400.0,BH*
TA,I05D,-121.3395,44.3386,811.0,207.92751833531997,208.00670422400725,207.92751833543736,2.85,2016-02-08T16:50:07.960000Z,32.549190374829706,2016-02-08T16:50:30.509190Z,2016-02-08T16:53:30.509190Z,46.116833,-122.162667,5739.0,BH*
TA,I05D,-121.3395,44.3386,811.0,229.47666997470245,230.2263324617068,229.4766699748982,2.73,2015-11-19T08:02:30.570000Z,33.676915247923446,2015-11-19T08:02:54.246915Z,2015-11-19T08:05:54.246915Z,46.2505,-122.4445,18564.0,BH*
TA,I05D,-121.3395,44.3386,811.0,236.31402803345432,236.3140292521621,236.3140280334448,2.72,2015-10-29T22:38:02.820000Z,36.74615821093013,2015-10-29T22:38:29.566158Z,2015-10-29T22:41:29.566158Z,42.211667,-121.373167,24.0,BH*
TA,I05D,-121.3395,44.3386,811.0,250.4258478483881,251.33863227058737,250.4258478485189,3.24,2015-10-29T04:35:40.830000Z,35.968592217874715,2015-10-29T04:36:06.798592Z,2015-10-29T04:39:06.798592Z,46.486167,-122.308,21401.0,BH*
TA,I05D,-121.3395,44.3386,811.0,95.14038858594196,95.4328805826242,95.14038858601224,2.97,2015-10-26T06:11:01.260000Z,16.44420645078982,2015-10-26T06:11:07.704206Z,2015-10-26T06:14:07.704206Z,43.529167,-121.726,7466.0,BH*
TA,I05D,-121.3395,44.3386,811.0,94.96962476713752,95.01975070702174,94.96962476720944,2.87,2015-10-24T03:55:06.020000Z,16.378591325856448,2015-10-24T03:55:12.398591Z,2015-10-24T03:58:12.398591Z,43.531,-121.726833,3086.0,BH*
TA,I05D,-121.3395,44.3386,811.0,278.2498906477672,278.38368943894505,278.249890648027,3.52,2015-09-08T08:13:42.940000Z,40.89986354863581,2015-09-08T08:14:13.839864Z,2015-09-08T08:17:13.839864Z,41.986833,-120.162333,8630.0,BH*
TA,I05D,-121.3395,44.3386,811.0,235.61929460593976,235.90123545810724,235.61929460606865,3.11,2015-09-03T22:29:21.660000Z,35.27945822788648,2015-09-03T22:29:46.939458Z,2015-09-03T22:32:46.939458Z,46.356167,-122.263167,11530.0,BH*
TA,I05D,-121.3395,44.3386,811.0,278.62453259995203,278.7099570641269,278.6245326002135,2.8,2015-07-28T20:12:11.330000Z,41.1537414891144,2015-07-28T20:12:42.483741Z,2015-07-28T20:15:42.483741Z,41.9857,-120.1532,6900.0,BH*
